shot_id,start_ms,end_ms,duration_ms,label,confidence,keep,selected_role,reason,class_score,position_score,duration_score,anchor_score
0,0,16000,16000,main_camera_left,0.6666432638994593,1,anchor,selected as anchor,0.0,0.0,0.0,0.0
1,17600,24000,6400,close_up_player_or_field_referee,0.97610076268514,0,none,rejected: not selected,0.0,0.0,0.0,0.0
2,24000,25003,1003,main_camera_left,0.9991596539815267,0,none,rejected: not selected,0.0,0.0,0.0,0.0
